;fixture_id;date;season;league_id;league_name;league_logo;country_name;country_logo;home_team_id;home_team_name;home_team_img;away_team_id;away_team_name;away_team_img;home_goals;away_goals;home_shots_on_goal;home_shots_off_goal;home_total_shots;home_blocked_shots;home_shots_insidebox;home_shots_outsidebox;home_fouls;home_corner_kicks;home_offsides;home_ball_possession;home_yellow_cards;home_red_cards;home_goalkeeper_saves;home_total_passes;home_passes_accurate;home_passes_percentage;away_shots_on_goal;away_shots_off_goal;away_total_shots;away_blocked_shots;away_shots_insidebox;away_shots_outsidebox;away_fouls;away_corner_kicks;away_offsides;away_ball_possession;away_yellow_cards;away_red_cards;away_goalkeeper_saves;away_total_passes;away_passes_accurate;away_passes_percentage
1242;204566;2012-10-29T20:30:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;720;Valladolid;https://media-1.api-sports.io/football/teams/720.png;548;Real Sociedad;https://media-1.api-sports.io/football/teams/548.png;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1243;204567;2012-11-03T15:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;535;Malaga;https://media-3.api-sports.io/football/teams/535.png;728;Rayo Vallecano;https://media-2.api-sports.io/football/teams/728.png;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1244;204568;2012-11-03T17:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;529;Barcelona;https://media-1.api-sports.io/football/teams/529.png;538;Celta Vigo;https://media-3.api-sports.io/football/teams/538.png;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1245;204569;2012-11-03T19:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;541;Real Madrid;https://media-1.api-sports.io/football/teams/541.png;732;Zaragoza;https://media-1.api-sports.io/football/teams/732.png;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1246;20457;2017-05-14T18:00:00+00:00;2016;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2016;545;Eibar;https://media-2.api-sports.io/football/teams/545.png;731;Sporting Gijon;https://media-1.api-sports.io/football/teams/731.png;0;1;2;7;10;1;5;5;9;5;1;59%;2;;3;456;336;74%;4;5;11;2;10;1;10;6;5;41%;2;;2;321;196;61%
1247;204570;2012-11-03T21:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;532;Valencia;https://media-3.api-sports.io/football/teams/532.png;530;Atletico Madrid;https://media-1.api-sports.io/football/teams/530.png;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1248;204571;2012-11-04T11:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;548;Real Sociedad;https://media-3.api-sports.io/football/teams/548.png;540;Espanyol;https://media-2.api-sports.io/football/teams/540.png;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1249;204572;2012-11-04T15:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;544;Deportivo La Coruna;https://media-1.api-sports.io/football/teams/544.png;798;Mallorca;https://media-1.api-sports.io/football/teams/798.png;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1250;204573;2012-11-04T16:50:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;727;Osasuna;https://media-1.api-sports.io/football/teams/727.png;720;Valladolid;https://media-3.api-sports.io/football/teams/720.png;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1251;204574;2012-11-04T18:45:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;715;Granada CF;https://media-1.api-sports.io/football/teams/715.png;531;Athletic Club;https://media-3.api-sports.io/football/teams/531.png;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1252;204575;2012-11-04T20:30:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;536;Sevilla;https://media-3.api-sports.io/football/teams/536.png;539;Levante;https://media-1.api-sports.io/football/teams/539.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1253;204576;2012-11-05T20:30:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;546;Getafe;https://media-1.api-sports.io/football/teams/546.png;543;Real Betis;https://media-1.api-sports.io/football/teams/543.png;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1254;204577;2012-11-09T20:30:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;543;Real Betis;https://media-1.api-sports.io/football/teams/543.png;715;Granada CF;https://media-2.api-sports.io/football/teams/715.png;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1255;204578;2012-11-10T15:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;728;Rayo Vallecano;https://media-3.api-sports.io/football/teams/728.png;538;Celta Vigo;https://media-1.api-sports.io/football/teams/538.png;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1256;204579;2012-11-10T17:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;540;Espanyol;https://media-1.api-sports.io/football/teams/540.png;727;Osasuna;https://media-1.api-sports.io/football/teams/727.png;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1257;20458;2017-05-14T18:00:00+00:00;2016;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2016;534;Las Palmas;https://media-1.api-sports.io/football/teams/534.png;529;Barcelona;https://media-2.api-sports.io/football/teams/529.png;1;4;5;5;11;1;5;6;13;3;4;38%;;;1;398;330;83%;5;2;11;4;9;2;15;6;5;62%;1;;4;629;561;89%
1258;204580;2012-11-10T19:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;732;Zaragoza;https://media-3.api-sports.io/football/teams/732.png;544;Deportivo La Coruna;https://media-3.api-sports.io/football/teams/544.png;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1259;204581;2012-11-10T21:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;535;Malaga;https://media-1.api-sports.io/football/teams/535.png;548;Real Sociedad;https://media-3.api-sports.io/football/teams/548.png;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1260;204582;2012-11-11T11:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;720;Valladolid;https://media-2.api-sports.io/football/teams/720.png;532;Valencia;https://media-2.api-sports.io/football/teams/532.png;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1261;204583;2012-11-11T15:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;531;Athletic Club;https://media-3.api-sports.io/football/teams/531.png;536;Sevilla;https://media-2.api-sports.io/football/teams/536.png;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1262;204584;2012-11-11T16:50:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;798;Mallorca;https://media-1.api-sports.io/football/teams/798.png;529;Barcelona;https://media-3.api-sports.io/football/teams/529.png;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1263;204585;2012-11-11T18:45:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;530;Atletico Madrid;https://media-3.api-sports.io/football/teams/530.png;546;Getafe;https://media-1.api-sports.io/football/teams/546.png;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1264;204586;2012-11-11T20:30:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;539;Levante;https://media-2.api-sports.io/football/teams/539.png;541;Real Madrid;https://media-3.api-sports.io/football/teams/541.png;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1265;204587;2012-11-17T15:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;727;Osasuna;https://media-2.api-sports.io/football/teams/727.png;535;Malaga;https://media-3.api-sports.io/football/teams/535.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1266;204588;2012-11-17T17:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;532;Valencia;https://media-3.api-sports.io/football/teams/532.png;540;Espanyol;https://media-1.api-sports.io/football/teams/540.png;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1267;204589;2012-11-17T19:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;529;Barcelona;https://media-2.api-sports.io/football/teams/529.png;732;Zaragoza;https://media-3.api-sports.io/football/teams/732.png;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1268;20459;2017-05-14T18:00:00+00:00;2016;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2016;541;Real Madrid;https://media-2.api-sports.io/football/teams/541.png;536;Sevilla;https://media-3.api-sports.io/football/teams/536.png;4;1;7;4;14;3;8;6;14;4;3;49%;3;;5;481;434;90%;6;2;11;3;7;4;19;5;4;51%;2;;3;502;442;88%
1269;204590;2012-11-17T21:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;541;Real Madrid;https://media-3.api-sports.io/football/teams/541.png;531;Athletic Club;https://media-2.api-sports.io/football/teams/531.png;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1270;204591;2012-11-18T11:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;544;Deportivo La Coruna;https://media-3.api-sports.io/football/teams/544.png;539;Levante;https://media-3.api-sports.io/football/teams/539.png;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1271;204592;2012-11-18T15:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;538;Celta Vigo;https://media-2.api-sports.io/football/teams/538.png;798;Mallorca;https://media-1.api-sports.io/football/teams/798.png;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1272;204593;2012-11-18T16:50:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;546;Getafe;https://media-2.api-sports.io/football/teams/546.png;720;Valladolid;https://media-2.api-sports.io/football/teams/720.png;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1273;204594;2012-11-18T18:45:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;715;Granada CF;https://media-3.api-sports.io/football/teams/715.png;530;Atletico Madrid;https://media-2.api-sports.io/football/teams/530.png;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1274;204595;2012-11-18T20:30:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;536;Sevilla;https://media-3.api-sports.io/football/teams/536.png;543;Real Betis;https://media-2.api-sports.io/football/teams/543.png;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1275;204596;2012-11-19T20:30:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;548;Real Sociedad;https://media-3.api-sports.io/football/teams/548.png;728;Rayo Vallecano;https://media-3.api-sports.io/football/teams/728.png;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1276;204597;2012-11-23T20:30:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;548;Real Sociedad;https://media-3.api-sports.io/football/teams/548.png;727;Osasuna;https://media-1.api-sports.io/football/teams/727.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1277;204598;2012-11-24T15:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;728;Rayo Vallecano;https://media-3.api-sports.io/football/teams/728.png;798;Mallorca;https://media-3.api-sports.io/football/teams/798.png;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1278;204599;2012-11-24T17:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;720;Valladolid;https://media-3.api-sports.io/football/teams/720.png;715;Granada CF;https://media-3.api-sports.io/football/teams/715.png;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1279;20460;2017-05-14T18:00:00+00:00;2016;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2016;548;Real Sociedad;https://media-2.api-sports.io/football/teams/548.png;535;Malaga;https://media-1.api-sports.io/football/teams/535.png;2;2;4;7;16;5;13;3;13;11;6;55%;1;;2;453;366;81%;4;3;9;2;5;4;16;3;3;45%;2;;2;374;288;77%
1280;204600;2012-11-24T19:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;535;Malaga;https://media-1.api-sports.io/football/teams/535.png;532;Valencia;https://media-2.api-sports.io/football/teams/532.png;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1281;204601;2012-11-24T21:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;543;Real Betis;https://media-1.api-sports.io/football/teams/543.png;541;Real Madrid;https://media-3.api-sports.io/football/teams/541.png;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1282;204602;2012-11-25T11:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;540;Espanyol;https://media-1.api-sports.io/football/teams/540.png;546;Getafe;https://media-1.api-sports.io/football/teams/546.png;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1283;204603;2012-11-25T16:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;531;Athletic Club;https://media-2.api-sports.io/football/teams/531.png;544;Deportivo La Coruna;https://media-3.api-sports.io/football/teams/544.png;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1284;204604;2012-11-25T18:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;530;Atletico Madrid;https://media-3.api-sports.io/football/teams/530.png;536;Sevilla;https://media-1.api-sports.io/football/teams/536.png;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1285;204605;2012-11-25T20:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;539;Levante;https://media-1.api-sports.io/football/teams/539.png;529;Barcelona;https://media-3.api-sports.io/football/teams/529.png;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1286;204606;2012-11-26T20:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;732;Zaragoza;https://media-2.api-sports.io/football/teams/732.png;538;Celta Vigo;https://media-2.api-sports.io/football/teams/538.png;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1287;204607;2012-11-30T20:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;727;Osasuna;https://media-2.api-sports.io/football/teams/727.png;728;Rayo Vallecano;https://media-1.api-sports.io/football/teams/728.png;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1288;204608;2012-12-01T15:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;546;Getafe;https://media-1.api-sports.io/football/teams/546.png;535;Malaga;https://media-2.api-sports.io/football/teams/535.png;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1289;204609;2012-12-01T17:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;532;Valencia;https://media-1.api-sports.io/football/teams/532.png;548;Real Sociedad;https://media-3.api-sports.io/football/teams/548.png;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1290;20461;2017-05-14T18:00:00+00:00;2016;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2016;533;Villarreal;https://media-1.api-sports.io/football/teams/533.png;544;Deportivo La Coruna;https://media-2.api-sports.io/football/teams/544.png;0;0;4;12;21;5;12;9;16;11;3;66%;2;;1;555;494;89%;1;;3;2;1;2;21;3;1;34%;4;;5;286;216;76%
1291;204610;2012-12-01T19:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;529;Barcelona;https://media-1.api-sports.io/football/teams/529.png;531;Athletic Club;https://media-1.api-sports.io/football/teams/531.png;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1292;204611;2012-12-01T21:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;541;Real Madrid;https://media-2.api-sports.io/football/teams/541.png;530;Atletico Madrid;https://media-2.api-sports.io/football/teams/530.png;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1293;204612;2012-12-02T11:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;715;Granada CF;https://media-1.api-sports.io/football/teams/715.png;540;Espanyol;https://media-1.api-sports.io/football/teams/540.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1294;204613;2012-12-02T16:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;544;Deportivo La Coruna;https://media-2.api-sports.io/football/teams/544.png;543;Real Betis;https://media-3.api-sports.io/football/teams/543.png;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1295;204614;2012-12-02T18:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;538;Celta Vigo;https://media-1.api-sports.io/football/teams/538.png;539;Levante;https://media-1.api-sports.io/football/teams/539.png;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1296;204615;2012-12-02T20:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;798;Mallorca;https://media-3.api-sports.io/football/teams/798.png;732;Zaragoza;https://media-2.api-sports.io/football/teams/732.png;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1297;204616;2012-12-03T20:30:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;536;Sevilla;https://media-3.api-sports.io/football/teams/536.png;720;Valladolid;https://media-3.api-sports.io/football/teams/720.png;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1298;204617;2012-12-07T20:30:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;540;Espanyol;https://media-1.api-sports.io/football/teams/540.png;536;Sevilla;https://media-3.api-sports.io/football/teams/536.png;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1299;204618;2012-12-08T15:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;548;Real Sociedad;https://media-1.api-sports.io/football/teams/548.png;546;Getafe;https://media-2.api-sports.io/football/teams/546.png;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1300;204619;2012-12-08T17:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;535;Malaga;https://media-1.api-sports.io/football/teams/535.png;715;Granada CF;https://media-3.api-sports.io/football/teams/715.png;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1301;20462;2017-05-14T14:00:00+00:00;2016;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2016;542;Alaves;https://media-3.api-sports.io/football/teams/542.png;538;Celta Vigo;https://media-1.api-sports.io/football/teams/538.png;3;1;5;6;12;1;6;6;11;4;;34%;1;;3;288;205;71%;4;8;15;3;5;10;13;4;;66%;3;;2;547;458;84%
1302;204620;2012-12-08T19:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;720;Valladolid;https://media-2.api-sports.io/football/teams/720.png;541;Real Madrid;https://media-3.api-sports.io/football/teams/541.png;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1303;204621;2012-12-08T21:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;727;Osasuna;https://media-1.api-sports.io/football/teams/727.png;532;Valencia;https://media-2.api-sports.io/football/teams/532.png;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1304;204622;2012-12-09T11:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;539;Levante;https://media-1.api-sports.io/football/teams/539.png;798;Mallorca;https://media-1.api-sports.io/football/teams/798.png;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1305;204623;2012-12-09T16:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;531;Athletic Club;https://media-1.api-sports.io/football/teams/531.png;538;Celta Vigo;https://media-2.api-sports.io/football/teams/538.png;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1306;204624;2012-12-09T18:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;530;Atletico Madrid;https://media-2.api-sports.io/football/teams/530.png;544;Deportivo La Coruna;https://media-1.api-sports.io/football/teams/544.png;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1307;204625;2012-12-09T20:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;543;Real Betis;https://media-3.api-sports.io/football/teams/543.png;529;Barcelona;https://media-3.api-sports.io/football/teams/529.png;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1308;204626;2012-12-10T20:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;728;Rayo Vallecano;https://media-2.api-sports.io/football/teams/728.png;732;Zaragoza;https://media-2.api-sports.io/football/teams/732.png;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1309;204627;2012-12-15T15:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;546;Getafe;https://media-3.api-sports.io/football/teams/546.png;727;Osasuna;https://media-2.api-sports.io/football/teams/727.png;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1310;204628;2012-12-15T17:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;798;Mallorca;https://media-1.api-sports.io/football/teams/798.png;531;Athletic Club;https://media-3.api-sports.io/football/teams/531.png;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1311;204629;2012-12-15T19:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;715;Granada CF;https://media-1.api-sports.io/football/teams/715.png;548;Real Sociedad;https://media-2.api-sports.io/football/teams/548.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1312;20463;2017-05-13T16:30:00+00:00;2016;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2016;727;Osasuna;https://media-1.api-sports.io/football/teams/727.png;715;Granada CF;https://media-2.api-sports.io/football/teams/715.png;2;1;7;7;19;5;15;4;11;8;;37%;1;;2;307;229;75%;3;3;9;3;6;3;9;3;3;63%;3;;5;521;446;86%
1313;204630;2012-12-15T21:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;536;Sevilla;https://media-1.api-sports.io/football/teams/536.png;535;Malaga;https://media-3.api-sports.io/football/teams/535.png;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1314;204631;2012-12-16T11:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;732;Zaragoza;https://media-3.api-sports.io/football/teams/732.png;539;Levante;https://media-3.api-sports.io/football/teams/539.png;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1315;204632;2012-12-16T16:00:00+00:00;2012;140;La Liga;https://media-1.api-sports.io/football/leagues/140.png;Spain;2012;532;Valencia;https://media-2.api-sports.io/football/teams/532.png;728;Rayo Vallecano;https://media-3.api-sports.io/football/teams/728.png;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1316;204633;2012-12-16T18:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;541;Real Madrid;https://media-2.api-sports.io/football/teams/541.png;540;Espanyol;https://media-2.api-sports.io/football/teams/540.png;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1317;204634;2012-12-16T20:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;529;Barcelona;https://media-2.api-sports.io/football/teams/529.png;530;Atletico Madrid;https://media-3.api-sports.io/football/teams/530.png;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1318;204635;2012-12-17T19:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;544;Deportivo La Coruna;https://media-1.api-sports.io/football/teams/544.png;720;Valladolid;https://media-1.api-sports.io/football/teams/720.png;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1319;204636;2012-12-17T20:30:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;538;Celta Vigo;https://media-3.api-sports.io/football/teams/538.png;543;Real Betis;https://media-2.api-sports.io/football/teams/543.png;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1320;204637;2012-12-20T19:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;728;Rayo Vallecano;https://media-2.api-sports.io/football/teams/728.png;539;Levante;https://media-2.api-sports.io/football/teams/539.png;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1321;204638;2012-12-20T21:00:00+00:00;2012;140;La Liga;https://media-3.api-sports.io/football/leagues/140.png;Spain;2012;548;Real Sociedad;https://media-3.api-sports.io/football/teams/548.png;536;Sevilla;https://media-1.api-sports.io/football/teams/536.png;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1322;204639;2012-12-20T21:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;540;Espanyol;https://media-1.api-sports.io/football/teams/540.png;544;Deportivo La Coruna;https://media-2.api-sports.io/football/teams/544.png;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1323;20464;2017-05-13T14:00:00+00:00;2016;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2016;540;Espanyol;https://media-2.api-sports.io/football/teams/540.png;532;Valencia;https://media-2.api-sports.io/football/teams/532.png;0;1;3;8;16;5;14;2;19;7;;49%;;;2;445;360;81%;3;5;9;1;5;4;14;2;1;51%;4;;3;478;377;79%
1324;204640;2012-12-21T19:00:00+00:00;2012;140;La Liga;https://media-2.api-sports.io/football/leagues/140.png;Spain;2012;532;Valencia;https://media-1.api-sports.io/football/teams/532.png;546;Getafe;https://media-3.api-sports.io/football/teams/546.png;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
